InstrumentID,InstrumentName,ExchangeID,ProductID,ProductClass,DeliveryYear,DeliveryMonth,VolumeMultiple,PriceTick,CreateDate,ExpireDate,MaxMarketOrderVolume,MinMarketOrderVolume,MaxLimitOrderVolume,MinLimitOrderVolume,IsTrading,PositionType,PositionDateType
eg2511-P-3600,eg2511-P-3600,DCE,eg_o,2,2025,11,10,0.5,20250430,20251024,1000,1,1000,1,1,2,2
eg2512-C-3500,eg2512-C-3500,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
al2509P17100,al2509P17100,SHFE,al_o,2,2025,8,5,1.0,20250430,20250825,30,1,100,1,1,2,1
al2510C17100,al2510C17100,SHFE,al_o,2,2025,9,5,1.0,20250430,20250924,30,1,100,1,1,2,1
al2510C17200,al2510C17200,SHFE,al_o,2,2025,9,5,1.0,20250430,20250924,30,1,100,1,1,2,1
al2510C17300,al2510C17300,SHFE,al_o,2,2025,9,5,1.0,20250430,20250924,30,1,100,1,1,2,1
al2510C22200,al2510C22200,SHFE,al_o,2,2025,9,5,1.0,20250430,20250924,30,1,100,1,1,2,1
au2510P944,au2510P944,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510P952,au2510P952,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510P960,au2510P960,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510P968,au2510P968,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510C944,au2510C944,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510C952,au2510C952,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510C960,au2510C960,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2510C968,au2510C968,SHFE,au_o,2,2025,9,1000,0.02,20250423,20250924,30,1,100,1,1,2,1
au2512P952,au2512P952,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
au2512P960,au2512P960,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
au2512P968,au2512P968,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
au2602C952,au2602C952,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
au2602C960,au2602C960,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
au2602C968,au2602C968,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
lc2604-P-64000,lc2604-P-64000,GFEX,lc_o,2,2026,4,1,10.0,20250423,20260306,100,1,100,1,1,2,2
ps2604-C-32500,ps2604-C-32500,GFEX,ps_o,2,2026,4,3,1.0,20250423,20260306,100,1,100,1,1,2,2
ps2604-P-32500,ps2604-P-32500,GFEX,ps_o,2,2026,4,3,1.0,20250423,20260306,100,1,100,1,1,2,2
au2602P952,au2602P952,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
au2602P960,au2602P960,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
au2602P968,au2602P968,SHFE,au_o,2,2026,1,1000,0.02,20250423,20260126,30,1,100,1,1,2,1
au2512C952,au2512C952,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
au2512C960,au2512C960,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
au2512C968,au2512C968,SHFE,au_o,2,2025,11,1000,0.02,20250423,20251124,30,1,100,1,1,2,1
cu2603C86000,cu2603C86000,SHFE,cu_o,2,2026,2,5,2.0,20250423,20260223,30,1,100,1,1,2,1
cu2603P86000,cu2603P86000,SHFE,cu_o,2,2026,2,5,2.0,20250423,20260223,30,1,100,1,1,2,1
PK510C7100,PK510C7100,CZCE,PKC,2,2025,9,5,0.5,20250423,20250911,2,1,100,1,1,2,2
PK510P7100,PK510P7100,CZCE,PKP,2,2025,9,5,0.5,20250423,20250911,2,1,100,1,1,2,2
lg2509-C-725,lg2509-C-725,DCE,lg_o,2,2025,9,90,0.25,20250423,20250818,1000,1,1000,1,1,2,2
lg2509-P-725,lg2509-P-725,DCE,lg_o,2,2025,9,90,0.25,20250423,20250818,1000,1,1000,1,1,2,2
lg2601-C-700,lg2601-C-700,DCE,lg_o,2,2026,1,90,0.25,20250423,20251216,1000,1,1000,1,1,2,2
lg2601-P-700,lg2601-P-700,DCE,lg_o,2,2026,1,90,0.25,20250423,20251216,1000,1,1000,1,1,2,2
lg2603-C-700,lg2603-C-700,DCE,lg_o,2,2026,3,90,0.25,20250423,20260220,1000,1,1000,1,1,2,2
lg2603-P-700,lg2603-P-700,DCE,lg_o,2,2026,3,90,0.25,20250423,20260220,1000,1,1000,1,1,2,2
v2603-C-4600,v2603-C-4600,DCE,v_o,2,2026,3,5,0.5,20250423,20260220,1000,1,1000,1,1,2,2
v2603-P-4600,v2603-P-4600,DCE,v_o,2,2026,3,5,0.5,20250423,20260220,1000,1,1000,1,1,2,2
cu2604C74000,cu2604C74000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C75000,cu2604C75000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C76000,cu2604C76000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C77000,cu2604C77000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C78000,cu2604C78000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C79000,cu2604C79000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C80000,cu2604C80000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C82000,cu2604C82000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C84000,cu2604C84000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604C86000,cu2604C86000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P69000,cu2604P69000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P70000,cu2604P70000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P71000,cu2604P71000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P72000,cu2604P72000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P73000,cu2604P73000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P74000,cu2604P74000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P75000,cu2604P75000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P76000,cu2604P76000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P77000,cu2604P77000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P78000,cu2604P78000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P79000,cu2604P79000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
cu2604P80000,cu2604P80000,SHFE,cu_o,2,2026,3,5,2.0,20250609,20260325,30,1,100,1,1,2,1
pb2509C17600,pb2509C17600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C17800,pb2509C17800,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C18000,pb2509C18000,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C18200,pb2509C18200,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C18400,pb2509C18400,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C18600,pb2509C18600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509C18800,pb2509C18800,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P15000,pb2509P15000,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P15200,pb2509P15200,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P15400,pb2509P15400,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P15600,pb2509P15600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P15800,pb2509P15800,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P16000,pb2509P16000,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P16200,pb2509P16200,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P16400,pb2509P16400,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P16600,pb2509P16600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P16800,pb2509P16800,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P17000,pb2509P17000,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P17200,pb2509P17200,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P17400,pb2509P17400,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P17600,pb2509P17600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P17800,pb2509P17800,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P18000,pb2509P18000,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P18200,pb2509P18200,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P18400,pb2509P18400,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
pb2509P18600,pb2509P18600,SHFE,pb_o,2,2025,8,5,1.0,20250623,20250825,30,1,100,1,1,2,1
a2511-C-4700,a2511-C-4700,DCE,a_o,2,2025,11,10,0.5,20250425,20251024,1000,1,1000,1,1,2,2
a2511-P-4700,a2511-P-4700,DCE,a_o,2,2025,11,10,0.5,20250425,20251024,1000,1,1000,1,1,2,2
a2601-C-4700,a2601-C-4700,DCE,a_o,2,2026,1,10,0.5,20250425,20251216,1000,1,1000,1,1,2,2
a2601-P-4700,a2601-P-4700,DCE,a_o,2,2026,1,10,0.5,20250425,20251216,1000,1,1000,1,1,2,2
a2603-C-4700,a2603-C-4700,DCE,a_o,2,2026,3,10,0.5,20250425,20260220,1000,1,1000,1,1,2,2
a2603-P-4700,a2603-P-4700,DCE,a_o,2,2026,3,10,0.5,20250425,20260220,1000,1,1000,1,1,2,2
ag2511C9800,ag2511C9800,SHFE,ag_o,2,2025,10,15,0.5,20250425,20251027,30,1,100,1,1,2,1
ag2511P9800,ag2511P9800,SHFE,ag_o,2,2025,10,15,0.5,20250425,20251027,30,1,100,1,1,2,1
al2510C22000,al2510C22000,SHFE,al_o,2,2025,9,5,1.0,20250425,20250924,30,1,100,1,1,2,1
al2510P22000,al2510P22000,SHFE,al_o,2,2025,9,5,1.0,20250425,20250924,30,1,100,1,1,2,1
al2511C19000,al2511C19000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19100,al2511C19100,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19200,al2511C19200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19300,al2511C19300,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19400,al2511C19400,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19500,al2511C19500,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19600,al2511C19600,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19700,al2511C19700,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19800,al2511C19800,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C19900,al2511C19900,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C20000,al2511C20000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C20200,al2511C20200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C20400,al2511C20400,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C20600,al2511C20600,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C20800,al2511C20800,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C21000,al2511C21000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C21200,al2511C21200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C21400,al2511C21400,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C21600,al2511C21600,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C21800,al2511C21800,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C22000,al2511C22000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511C22200,al2511C22200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P17900,al2511P17900,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18000,al2511P18000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18100,al2511P18100,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18200,al2511P18200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18300,al2511P18300,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18400,al2511P18400,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18500,al2511P18500,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18600,al2511P18600,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18700,al2511P18700,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18800,al2511P18800,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P18900,al2511P18900,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P19000,al2511P19000,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P19100,al2511P19100,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
al2511P19200,al2511P19200,SHFE,al_o,2,2025,10,5,1.0,20250523,20251027,30,1,100,1,1,2,1
ao2510C3600,ao2510C3600,SHFE,ao_o,2,2025,9,20,0.5,20250523,20250924,30,1,100,1,1,2,1
ao2510P3600,ao2510P3600,SHFE,ao_o,2,2025,9,20,0.5,20250523,20250924,30,1,100,1,1,2,1
a2605-C-4600,a2605-C-4600,DCE,a_o,2,2026,5,10,0.5,20250523,20260417,1000,1,1000,1,1,2,2
a2605-P-4600,a2605-P-4600,DCE,a_o,2,2026,5,10,0.5,20250523,20260417,1000,1,1000,1,1,2,2
lh2509-C-12200,lh2509-C-12200,DCE,lh_o,2,2025,9,16,2.5,20250523,20250818,50,1,50,1,1,2,2
lh2509-P-12200,lh2509-P-12200,DCE,lh_o,2,2025,9,16,2.5,20250523,20250818,50,1,50,1,1,2,2
AP601C6500,AP601C6500,CZCE,APC,2,2025,11,10,0.5,20250523,20251126,2,1,100,1,1,2,2
AP601P6500,AP601P6500,CZCE,APP,2,2025,11,10,0.5,20250523,20251126,2,1,100,1,1,2,2
lc2605-C-74000,lc2605-C-74000,GFEX,lc_o,2,2026,5,1,10.0,20250523,20260408,100,1,100,1,1,2,2
lc2605-P-74000,lc2605-P-74000,GFEX,lc_o,2,2026,5,1,10.0,20250523,20260408,100,1,100,1,1,2,2
al2511C17700,al2511C17700,SHFE,al_o,2,2025,10,5,1.0,20250528,20251027,30,1,100,1,1,2,1
al2511P17700,al2511P17700,SHFE,al_o,2,2025,10,5,1.0,20250528,20251027,30,1,100,1,1,2,1
rb2601C2750,rb2601C2750,SHFE,rb_o,2,2025,12,10,0.5,20250528,20251225,30,1,100,1,1,2,1
rb2601P2750,rb2601P2750,SHFE,rb_o,2,2025,12,10,0.5,20250528,20251225,30,1,100,1,1,2,1
CJ512C8400,CJ512C8400,CZCE,CJC,2,2025,10,5,1.0,20250528,20251029,2,1,100,1,1,2,2
CJ512P8400,CJ512P8400,CZCE,CJP,2,2025,10,5,1.0,20250528,20251029,2,1,100,1,1,2,2
FG509C940,FG509C940,CZCE,FGC,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG509C950,FG509C950,CZCE,FGC,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG509C960,FG509C960,CZCE,FGC,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG509P940,FG509P940,CZCE,FGP,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG509P950,FG509P950,CZCE,FGP,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG509P960,FG509P960,CZCE,FGP,2,2025,8,20,0.5,20250430,20250813,2,1,100,1,1,2,2
FG601C990,FG601C990,CZCE,FGC,2,2025,12,20,0.5,20250430,20251211,2,1,100,1,1,2,2
FG601P990,FG601P990,CZCE,FGP,2,2025,12,20,0.5,20250430,20251211,2,1,100,1,1,2,2
eg2512-C-3600,eg2512-C-3600,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
eg2512-C-3700,eg2512-C-3700,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
eg2512-P-3500,eg2512-P-3500,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
eg2512-P-3600,eg2512-P-3600,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
eg2512-P-3700,eg2512-P-3700,DCE,eg_o,2,2025,12,10,0.5,20250430,20251118,1000,1,1000,1,1,2,2
eg2601-C-3500,eg2601-C-3500,DCE,eg_o,2,2026,1,10,0.5,20250430,20251216,1000,1,1000,1,1,2,2
eg2601-C-3600,eg2601-C-3600,DCE,eg_o,2,2026,1,10,0.5,20250430,20251216,1000,1,1000,1,1,2,2
eg2601-P-3500,eg2601-P-3500,DCE,eg_o,2,2026,1,10,0.5,20250430,20251216,1000,1,1000,1,1,2,2
eg2601-P-3600,eg2601-P-3600,DCE,eg_o,2,2026,1,10,0.5,20250430,20251216,1000,1,1000,1,1,2,2
eg2602-C-3500,eg2602-C-3500,DCE,eg_o,2,2026,2,10,0.5,20250430,20260119,1000,1,1000,1,1,2,2
eg2602-C-3600,eg2602-C-3600,DCE,eg_o,2,2026,2,10,0.5,20250430,20260119,1000,1,1000,1,1,2,2
eg2602-P-3500,eg2602-P-3500,DCE,eg_o,2,2026,2,10,0.5,20250430,20260119,1000,1,1000,1,1,2,2
eg2602-P-3600,eg2602-P-3600,DCE,eg_o,2,2026,2,10,0.5,20250430,20260119,1000,1,1000,1,1,2,2
eg2603-C-3500,eg2603-C-3500,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
eg2603-C-3600,eg2603-C-3600,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
ao2509C2400,ao2509C2400,SHFE,ao_o,2,2025,8,20,0.5,20250430,20250825,30,1,100,1,1,2,1
ao2509C2450,ao2509C2450,SHFE,ao_o,2,2025,8,20,0.5,20250430,20250825,30,1,100,1,1,2,1
ao2509P2400,ao2509P2400,SHFE,ao_o,2,2025,8,20,0.5,20250430,20250825,30,1,100,1,1,2,1
ao2509P2450,ao2509P2450,SHFE,ao_o,2,2025,8,20,0.5,20250430,20250825,30,1,100,1,1,2,1
ao2601C2400,ao2601C2400,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2450,ao2601C2450,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2500,ao2601C2500,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2550,ao2601C2550,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2600,ao2601C2600,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2650,ao2601C2650,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2700,ao2601C2700,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2750,ao2601C2750,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2800,ao2601C2800,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
MA601C2025,MA601C2025,CZCE,MAC,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
MA601P2025,MA601P2025,CZCE,MAP,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
OI601C7700,OI601C7700,CZCE,OIC,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
OI601C7800,OI601C7800,CZCE,OIC,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
OI601P7700,OI601P7700,CZCE,OIP,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
OI601P7800,OI601P7800,CZCE,OIP,2,2025,12,10,0.5,20250430,20251211,2,1,100,1,1,2,2
PF509C6800,PF509C6800,CZCE,PFC,2,2025,8,5,0.5,20250430,20250813,2,1,100,1,1,2,2
PF509C6900,PF509C6900,CZCE,PFC,2,2025,8,5,0.5,20250430,20250813,2,1,100,1,1,2,2
PF509P6800,PF509P6800,CZCE,PFP,2,2025,8,5,0.5,20250430,20250813,2,1,100,1,1,2,2
PF509P6900,PF509P6900,CZCE,PFP,2,2025,8,5,0.5,20250430,20250813,2,1,100,1,1,2,2
PK510C7000,PK510C7000,CZCE,PKC,2,2025,9,5,0.5,20250430,20250911,2,1,100,1,1,2,2
PK510P7000,PK510P7000,CZCE,PKP,2,2025,9,5,0.5,20250430,20250911,2,1,100,1,1,2,2
PK511C6900,PK511C6900,CZCE,PKC,2,2025,10,5,0.5,20250430,20251013,2,1,100,1,1,2,2
eg2603-C-4900,eg2603-C-4900,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
eg2603-P-3500,eg2603-P-3500,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
eg2603-P-3600,eg2603-P-3600,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
eg2603-P-4900,eg2603-P-4900,DCE,eg_o,2,2026,3,10,0.5,20250430,20260220,1000,1,1000,1,1,2,2
i2604-C-560,i2604-C-560,DCE,i_o,2,2026,4,100,0.1,20250430,20260317,1000,1,1000,1,1,2,2
i2604-P-560,i2604-P-560,DCE,i_o,2,2026,4,100,0.1,20250430,20260317,1000,1,1000,1,1,2,2
jd2604-C-2900,jd2604-C-2900,DCE,jd_o,2,2026,4,10,0.5,20250430,20260317,300,1,300,1,1,2,2
jd2604-C-3700,jd2604-C-3700,DCE,jd_o,2,2026,4,10,0.5,20250430,20260317,300,1,300,1,1,2,2
jd2604-P-2900,jd2604-P-2900,DCE,jd_o,2,2026,4,10,0.5,20250430,20260317,300,1,300,1,1,2,2
jd2604-P-3700,jd2604-P-3700,DCE,jd_o,2,2026,4,10,0.5,20250430,20260317,300,1,300,1,1,2,2
ao2601C2850,ao2601C2850,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2900,ao2601C2900,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C2950,ao2601C2950,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C3000,ao2601C3000,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C3050,ao2601C3050,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C3100,ao2601C3100,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C3150,ao2601C3150,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601C3200,ao2601C3200,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2400,ao2601P2400,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2450,ao2601P2450,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2500,ao2601P2500,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2550,ao2601P2550,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2600,ao2601P2600,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2650,ao2601P2650,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
ao2601P2700,ao2601P2700,SHFE,ao_o,2,2025,12,20,0.5,20250430,20251225,30,1,100,1,1,2,1
PK511C7000,PK511C7000,CZCE,PKC,2,2025,10,5,0.5,20250430,20251013,2,1,100,1,1,2,2
PK511C9200,PK511C9200,CZCE,PKC,2,2025,10,5,0.5,20250430,20251013,2,1,100,1,1,2,2
PK511P6900,PK511P6900,CZCE,PKP,2,2025,10,5,0.5,20250430,20251013,2,1,100,1,1,2,2
